"","X1","X1_1","pid","condition","correct_button","rw","rt","response","age","grade","gender","condition_id","trial_accuracy","timepoint","School.Year","time","max","min","norm"
"4997",345536,346736,"ADMIN-UCSF-se082","TNT_Tap & Trace","correct",740,0,1,12,7,"F",35,"Correct Rejection",1,2017,2016-10-13,1730,480,0.208
"4998",345537,346737,"ADMIN-UCSF-se082","TNT_Tap & Trace","correct",740,0,1,12,7,"F",36,"Correct Rejection",1,2017,2016-10-13,1730,480,0.208
"4999",345538,346738,"ADMIN-UCSF-se082","TNT_Tap & Trace","correct",740,0,1,12,7,"F",37,"Correct Rejection",1,2017,2016-10-13,1730,480,0.208
"5000",345539,346739,"ADMIN-UCSF-se082","TNT_Tap & Trace","correct",740,0,1,12,7,"F",38,"Correct Rejection",1,2017,2016-10-13,1730,480,0.208
"5001",345540,346740,"ADMIN-UCSF-se082","TNT_Tap & Trace","correct",740,0,1,12,7,"F",34,"Correct Rejection",1,2017,2016-10-13,1730,480,0.208
"5002",345541,346741,"ADMIN-UCSF-se082","TNT_Tap & Trace","correct",780,0,1,12,7,"F",22,"Correct Rejection",1,2017,2016-10-13,1730,480,0.24
"5003",345542,346742,"ADMIN-UCSF-se082","TNT_Tap & Trace","correct",780,0,1,12,7,"F",23,"Correct Rejection",1,2017,2016-10-13,1730,480,0.24
"5004",345543,346743,"ADMIN-UCSF-se082","TNT_Tap & Trace","correct",780,0,1,12,7,"F",21,"Correct Rejection",1,2017,2016-10-13,1730,480,0.24
"5005",345544,346744,"ADMIN-UCSF-se082","TNT_Tap & Trace","correct",730,0,1,12,7,"F",30,"Correct Rejection",1,2017,2016-10-13,1730,480,0.2
"5006",345545,346745,"ADMIN-UCSF-se082","TNT_Tap Only","correct",440,341.882,1,12,7,"F",26,"Hit",1,2017,2016-10-13,1160,160,0.28
"5007",345546,346746,"ADMIN-UCSF-se082","TNT_Tap Only","correct",460,344.626,1,12,7,"F",35,"Hit",1,2017,2016-10-13,1160,160,0.3
"5008",345547,346747,"ADMIN-UCSF-se082","TNT_Tap Only","correct",760,354.516,1,12,7,"F",11,"Hit",1,2017,2016-10-13,1160,160,0.6
"5009",345548,346748,"ADMIN-UCSF-se082","TNT_Tap Only","correct",520,358.09,1,12,7,"F",16,"Hit",1,2017,2016-10-13,1160,160,0.36
"5010",345549,346749,"ADMIN-UCSF-se082","TNT_Tap & Trace","correct",810,361.144,1,12,7,"F",18,"Hit",1,2017,2016-10-13,1730,480,0.264
"5011",345550,346750,"ADMIN-UCSF-se082","TNT_Tap Only","correct",470,369.535,1,12,7,"F",34,"Hit",1,2017,2016-10-13,1160,160,0.31
"5012",345551,346751,"ADMIN-UCSF-se082","TNT_Tap Only","correct",640,377.396,1,12,7,"F",14,"Hit",1,2017,2016-10-13,1160,160,0.48
"5013",345552,346752,"ADMIN-UCSF-se082","TNT_Tap Only","correct",450,377.813,1,12,7,"F",36,"Hit",1,2017,2016-10-13,1160,160,0.29
"5014",345553,346753,"ADMIN-UCSF-se082","TNT_Tap & Trace","correct",750,380.479,1,12,7,"F",33,"Hit",1,2017,2016-10-13,1730,480,0.216
"5015",345554,346754,"ADMIN-UCSF-se082","TNT_Tap Only","correct",500,406.637,1,12,7,"F",21,"Hit",1,2017,2016-10-13,1160,160,0.34
"5016",345555,346755,"ADMIN-UCSF-se082","TNT_Tap Only","correct",440,418.467,1,12,7,"F",32,"Hit",1,2017,2016-10-13,1160,160,0.28
"5017",345556,346756,"ADMIN-UCSF-se082","TNT_Tap Only","correct",480,423.196,1,12,7,"F",24,"Hit",1,2017,2016-10-13,1160,160,0.32
"5018",345557,346757,"ADMIN-UCSF-se082","TNT_Tap & Trace","correct",730,428.779,1,12,7,"F",40,"Hit",1,2017,2016-10-13,1730,480,0.2
"5019",345558,346758,"ADMIN-UCSF-se082","TNT_Tap Only","correct",360,441.026,0,12,7,"F",27,"Hit",1,2017,2016-10-13,1160,160,0.2
"5020",345559,346759,"ADMIN-UCSF-se082","TNT_Tap & Trace","correct",790,445.748,1,12,7,"F",4,"Hit",1,2017,2016-10-13,1730,480,0.248
"5021",345560,346760,"ADMIN-UCSF-se082","TNT_Tap Only","correct",510,452.659,1,12,7,"F",18,"Hit",1,2017,2016-10-13,1160,160,0.35
"5022",345561,346761,"ADMIN-UCSF-se082","TNT_Tap Only","correct",400,454.412,0,12,7,"F",29,"Hit",1,2017,2016-10-13,1160,160,0.24
"5023",345562,346762,"ADMIN-UCSF-se082","TNT_Tap Only","correct",800,477.303,1,12,7,"F",3,"Hit",1,2017,2016-10-13,1160,160,0.64
"5024",345563,346763,"ADMIN-UCSF-se082","TNT_Tap Only","correct",480,496.987,0,12,7,"F",15,"Hit",1,2017,2016-10-13,1160,160,0.32
"5025",345564,346764,"ADMIN-UCSF-se082","TNT_Tap & Trace","correct",730,497.358,1,12,7,"F",31,"Hit",1,2017,2016-10-13,1730,480,0.2
"5026",345565,346765,"ADMIN-UCSF-se082","TNT_Tap & Trace","correct",740,527.588,1,12,7,"F",39,"Hit",1,2017,2016-10-13,1730,480,0.208
"5027",345566,346766,"ADMIN-UCSF-se082","TNT_Tap Only","correct",430,561.9709,0,12,7,"F",33,"Hit",1,2017,2016-10-13,1160,160,0.27
"5028",345567,346767,"ADMIN-UCSF-se082","TNT_Tap Only","correct",720,567.635,1,12,7,"F",12,"Hit",1,2017,2016-10-13,1160,160,0.56
"5029",345568,346768,"ADMIN-UCSF-se082","TNT_Tap & Trace","correct",810,567.688,1,12,7,"F",7,"Hit",1,2017,2016-10-13,1730,480,0.264
"5030",345569,346769,"ADMIN-UCSF-se082","TNT_Tap Only","correct",780,575.951,1,12,7,"F",10,"Hit",1,2017,2016-10-13,1160,160,0.62
"5031",345570,346770,"ADMIN-UCSF-se082","TNT_Tap & Trace","correct",700,622.3,1,12,7,"F",27,"Hit",1,2017,2016-10-13,1730,480,0.176
"5032",345571,346771,"ADMIN-UCSF-se082","TNT_Tap & Trace","correct",740,626.131,1,12,7,"F",25,"Hit",1,2017,2016-10-13,1730,480,0.208
"5033",345572,346772,"ADMIN-UCSF-se082","TNT_Tap & Trace","correct",820,626.58,1,12,7,"F",15,"Hit",1,2017,2016-10-13,1730,480,0.272
"5034",345573,346773,"ADMIN-UCSF-se082","TNT_Tap & Trace","correct",800,635.68,1,12,7,"F",19,"Hit",1,2017,2016-10-13,1730,480,0.256
"5035",345574,346774,"ADMIN-UCSF-se082","TNT_Tap Only","correct",430,636.579,0,12,7,"F",39,"Hit",1,2017,2016-10-13,1160,160,0.27
"5036",345575,346775,"ADMIN-UCSF-se082","TNT_Tap & Trace","correct",800,658.309,1,12,7,"F",11,"Hit",1,2017,2016-10-13,1730,480,0.256
"5037",345576,346776,"ADMIN-UCSF-se082","TNT_Tap & Trace","correct",660,692.38,0,12,7,"F",26,"Hit",1,2017,2016-10-13,1730,480,0.144
"5038",345577,346777,"ADMIN-UCSF-se082","TNT_Tap Only","correct",790,712.246,1,12,7,"F",9,"Hit",1,2017,2016-10-13,1160,160,0.63
"5039",345578,346778,"ADMIN-UCSF-se082","TNT_Tap & Trace","correct",820,737.877,1,12,7,"F",6,"Hit",1,2017,2016-10-13,1730,480,0.272
"5040",345579,346779,"ADMIN-UCSF-se082","TNT_Tap & Trace","correct",780,740.925,1,12,7,"F",24,"Hit",1,2017,2016-10-13,1730,480,0.24
"5041",345580,346780,"ADMIN-UCSF-se082","TNT_Tap & Trace","correct",780,780.081,0,12,7,"F",13,"Hit",1,2017,2016-10-13,1730,480,0.24
"5042",345581,346781,"ADMIN-UCSF-se082","TNT_Tap & Trace","correct",800,786.109,1,12,7,"F",1,"Hit",1,2017,2016-10-13,1730,480,0.256
"5043",345582,346782,"ADMIN-UCSF-se082","TNT_Tap & Trace","correct",780,790.486,0,12,7,"F",5,"Hit",1,2017,2016-10-13,1730,480,0.24
"5044",345583,346783,"ADMIN-UCSF-se082","TNT_Tap & Trace","incorrect",690,42.88703,0,12,7,"F",29,"Miss",1,2017,2016-10-13,1730,480,0.168
"5045",345584,346784,"ADMIN-UCSF-se082","TNT_Tap & Trace","no_response",710,820,0,12,7,"F",32,"Hit",1,2017,2016-10-13,1730,480,0.184
"5046",346672,347872,"ADMIN-UCSF-se088","BOXED_Feature_12","correct",720,516.35,1,12,7,"F",22,NA,1,2017,2016-10-13,1350,360,0.363636363636364
"5047",346673,347873,"ADMIN-UCSF-se088","BOXED_Feature_12","correct",740,517.051,1,12,7,"F",25,NA,1,2017,2016-10-13,1350,360,0.383838383838384
"5048",346674,347874,"ADMIN-UCSF-se088","BOXED_Feature_4","correct",670,522.467,1,12,7,"F",13,NA,1,2017,2016-10-13,1390,190,0.4
"5049",346675,347875,"ADMIN-UCSF-se088","BOXED_Feature_12","correct",640,526.705,1,12,7,"F",16,NA,1,2017,2016-10-13,1350,360,0.282828282828283
"5050",346676,347876,"ADMIN-UCSF-se088","BOXED_Feature_12","correct",560,536.633,1,12,7,"F",17,NA,1,2017,2016-10-13,1350,360,0.202020202020202
"5051",346677,347877,"ADMIN-UCSF-se088","BOXED_Feature_4","correct",620,540.9091,1,12,7,"F",22,NA,1,2017,2016-10-13,1390,190,0.358333333333333
"5052",346678,347878,"ADMIN-UCSF-se088","BOXED_Feature_4","correct",610,541.358,1,12,7,"F",23,NA,1,2017,2016-10-13,1390,190,0.35
"5053",346679,347879,"ADMIN-UCSF-se088","BOXED_Feature_12","correct",750,549.328,1,12,7,"F",24,NA,1,2017,2016-10-13,1350,360,0.393939393939394
"5054",346680,347880,"ADMIN-UCSF-se088","BOXED_Feature_4","correct",640,557.324,1,12,7,"F",15,NA,1,2017,2016-10-13,1390,190,0.375
"5055",346681,347881,"ADMIN-UCSF-se088","BOXED_Feature_4","correct",990,558.135,1,12,7,"F",2,NA,1,2017,2016-10-13,1390,190,0.666666666666667
"5056",346682,347882,"ADMIN-UCSF-se088","BOXED_Conjunction_4","correct",1030,563.988,1,12,7,"F",3,NA,1,2017,2016-10-13,1890,190,0.494117647058824
"5057",346683,347883,"ADMIN-UCSF-se088","BOXED_Feature_12","correct",710,569.742,1,12,7,"F",9,NA,1,2017,2016-10-13,1350,360,0.353535353535354
"5058",346684,347884,"ADMIN-UCSF-se088","BOXED_Feature_12","correct",920,571.158,1,12,7,"F",5,NA,1,2017,2016-10-13,1350,360,0.565656565656566
"5059",346685,347885,"ADMIN-UCSF-se088","BOXED_Feature_4","correct",600,574.163,1,12,7,"F",16,NA,1,2017,2016-10-13,1390,190,0.341666666666667
"5060",346686,347886,"ADMIN-UCSF-se088","BOXED_Feature_4","correct",840,577.79,1,12,7,"F",6,NA,1,2017,2016-10-13,1390,190,0.541666666666667
"5061",346687,347887,"ADMIN-UCSF-se088","BOXED_Feature_4","correct",600,581.3611,1,12,7,"F",19,NA,1,2017,2016-10-13,1390,190,0.341666666666667
"5062",346688,347888,"ADMIN-UCSF-se088","BOXED_Feature_12","correct",720,582.904,1,12,7,"F",12,NA,1,2017,2016-10-13,1350,360,0.363636363636364
"5063",346689,347889,"ADMIN-UCSF-se088","BOXED_Feature_12","correct",990,584.619,1,12,7,"F",2,NA,1,2017,2016-10-13,1350,360,0.636363636363636
"5064",346690,347890,"ADMIN-UCSF-se088","BOXED_Feature_12","correct",720,584.711,1,12,7,"F",8,NA,1,2017,2016-10-13,1350,360,0.363636363636364
"5065",346691,347891,"ADMIN-UCSF-se088","BOXED_Feature_12","correct",700,585.046,1,12,7,"F",14,NA,1,2017,2016-10-13,1350,360,0.343434343434343
"5066",346692,347892,"ADMIN-UCSF-se088","BOXED_Feature_4","correct",630,585.86,1,12,7,"F",21,NA,1,2017,2016-10-13,1390,190,0.366666666666667
"5067",346693,347893,"ADMIN-UCSF-se088","BOXED_Conjunction_4","correct",880,593.966,1,12,7,"F",11,NA,1,2017,2016-10-13,1890,190,0.405882352941176
"5068",346694,347894,"ADMIN-UCSF-se088","BOXED_Feature_12","correct",680,594.895,1,12,7,"F",15,NA,1,2017,2016-10-13,1350,360,0.323232323232323
"5069",346695,347895,"ADMIN-UCSF-se088","BOXED_Conjunction_4","correct",910,611.092,1,12,7,"F",9,NA,1,2017,2016-10-13,1890,190,0.423529411764706
"5070",346696,347896,"ADMIN-UCSF-se088","BOXED_Feature_12","correct",700,619.608,1,12,7,"F",10,NA,1,2017,2016-10-13,1350,360,0.343434343434343
"5071",346697,347897,"ADMIN-UCSF-se088","BOXED_Feature_4","correct",680,622.084,1,12,7,"F",12,NA,1,2017,2016-10-13,1390,190,0.408333333333333
"5072",346698,347898,"ADMIN-UCSF-se088","BOXED_Conjunction_4","correct",720,636.019,1,12,7,"F",20,NA,1,2017,2016-10-13,1890,190,0.311764705882353
"5073",346699,347899,"ADMIN-UCSF-se088","BOXED_Conjunction_12","correct",1100,640.302,1,12,7,"F",11,NA,1,2017,2016-10-13,4370,760,0.0941828254847645
"5074",346700,347900,"ADMIN-UCSF-se088","BOXED_Feature_4","correct",660,641.983,1,12,7,"F",14,NA,1,2017,2016-10-13,1390,190,0.391666666666667
"5075",346701,347901,"ADMIN-UCSF-se088","BOXED_Feature_4","correct",680,643.631,1,12,7,"F",7,NA,1,2017,2016-10-13,1390,190,0.408333333333333
"5076",346702,347902,"ADMIN-UCSF-se088","BOXED_Feature_4","correct",980,644.299,1,12,7,"F",3,NA,1,2017,2016-10-13,1390,190,0.658333333333333
"5077",346703,347903,"ADMIN-UCSF-se088","BOXED_Conjunction_4","correct",720,646.872,1,12,7,"F",22,NA,1,2017,2016-10-13,1890,190,0.311764705882353
"5078",346704,347904,"ADMIN-UCSF-se088","BOXED_Feature_12","correct",710,670.631,1,12,7,"F",13,NA,1,2017,2016-10-13,1350,360,0.353535353535354
"5079",346705,347905,"ADMIN-UCSF-se088","BOXED_Feature_12","correct",840,670.995,1,12,7,"F",6,NA,1,2017,2016-10-13,1350,360,0.484848484848485
"5080",346706,347906,"ADMIN-UCSF-se088","BOXED_Feature_4","correct",960,679.235,1,12,7,"F",4,NA,1,2017,2016-10-13,1390,190,0.641666666666667
"5081",346707,347907,"ADMIN-UCSF-se088","BOXED_Feature_4","correct",1000,690.471,1,12,7,"F",1,NA,1,2017,2016-10-13,1390,190,0.675
"5082",346708,347908,"ADMIN-UCSF-se088","BOXED_Conjunction_4","correct",740,693.494,1,12,7,"F",19,NA,1,2017,2016-10-13,1890,190,0.323529411764706
"5083",346709,347909,"ADMIN-UCSF-se088","BOXED_Conjunction_4","correct",1000,715.416,1,12,7,"F",5,NA,1,2017,2016-10-13,1890,190,0.476470588235294
"5084",346710,347910,"ADMIN-UCSF-se088","BOXED_Feature_12","correct",980,720.308,1,12,7,"F",3,NA,1,2017,2016-10-13,1350,360,0.626262626262626
"5085",346711,347911,"ADMIN-UCSF-se088","BOXED_Feature_12","correct",960,721.264,1,12,7,"F",4,NA,1,2017,2016-10-13,1350,360,0.606060606060606
"5086",346712,347912,"ADMIN-UCSF-se088","BOXED_Conjunction_12","correct",1120,722.924,1,12,7,"F",9,NA,1,2017,2016-10-13,4370,760,0.0997229916897507
"5087",346713,347913,"ADMIN-UCSF-se088","BOXED_Conjunction_12","correct",1150,737.391,1,12,7,"F",17,NA,1,2017,2016-10-13,4370,760,0.10803324099723
"5088",346714,347914,"ADMIN-UCSF-se088","BOXED_Conjunction_4","correct",750,738.189,1,12,7,"F",18,NA,1,2017,2016-10-13,1890,190,0.329411764705882
"5089",346715,347915,"ADMIN-UCSF-se088","BOXED_Conjunction_12","correct",1460,741.223,1,12,7,"F",22,NA,1,2017,2016-10-13,4370,760,0.193905817174515
"5090",346716,347916,"ADMIN-UCSF-se088","BOXED_Conjunction_4","correct",790,757.807,1,12,7,"F",25,NA,1,2017,2016-10-13,1890,190,0.352941176470588
"5091",346717,347917,"ADMIN-UCSF-se088","BOXED_Conjunction_4","correct",760,758.414,1,12,7,"F",13,NA,1,2017,2016-10-13,1890,190,0.335294117647059
"5092",346718,347918,"ADMIN-UCSF-se088","BOXED_Conjunction_4","correct",760,759.404,1,12,7,"F",17,NA,1,2017,2016-10-13,1890,190,0.335294117647059
"5093",346719,347919,"ADMIN-UCSF-se088","BOXED_Conjunction_4","correct",900,796.956,1,12,7,"F",10,NA,1,2017,2016-10-13,1890,190,0.417647058823529
"5094",346720,347920,"ADMIN-UCSF-se088","BOXED_Conjunction_4","correct",1040,813.276,1,12,7,"F",2,NA,1,2017,2016-10-13,1890,190,0.5
"5095",346721,347921,"ADMIN-UCSF-se088","BOXED_Feature_12","correct",1000,818.734,1,12,7,"F",1,NA,1,2017,2016-10-13,1350,360,0.646464646464647
"5096",346722,347922,"ADMIN-UCSF-se088","BOXED_Conjunction_4","correct",840,831.738,1,12,7,"F",12,NA,1,2017,2016-10-13,1890,190,0.382352941176471
"5097",346723,347923,"ADMIN-UCSF-se088","BOXED_Conjunction_4","correct",1020,834.281,1,12,7,"F",4,NA,1,2017,2016-10-13,1890,190,0.488235294117647
"5098",346724,347924,"ADMIN-UCSF-se088","BOXED_Conjunction_12","correct",1040,837.829,1,12,7,"F",2,NA,1,2017,2016-10-13,4370,760,0.0775623268698061
"5099",346725,347925,"ADMIN-UCSF-se088","BOXED_Conjunction_4","correct",920,862.757,1,12,7,"F",8,NA,1,2017,2016-10-13,1890,190,0.429411764705882
"5100",346726,347926,"ADMIN-UCSF-se088","BOXED_Conjunction_12","correct",1080,873.476,1,12,7,"F",12,NA,1,2017,2016-10-13,4370,760,0.0886426592797784
"5101",346727,347927,"ADMIN-UCSF-se088","BOXED_Conjunction_12","correct",1090,882.094,1,12,7,"F",7,NA,1,2017,2016-10-13,4370,760,0.0914127423822715
"5102",346728,347928,"ADMIN-UCSF-se088","BOXED_Feature_4","correct",920,891.381,1,12,7,"F",5,NA,1,2017,2016-10-13,1390,190,0.608333333333333
"5103",346729,347929,"ADMIN-UCSF-se088","BOXED_Conjunction_4","correct",960,894.933,1,12,7,"F",6,NA,1,2017,2016-10-13,1890,190,0.452941176470588
"5104",346730,347930,"ADMIN-UCSF-se088","BOXED_Conjunction_12","correct",1110,972.786,1,12,7,"F",10,NA,1,2017,2016-10-13,4370,760,0.0969529085872576
"5105",346731,347931,"ADMIN-UCSF-se088","BOXED_Conjunction_12","correct",1080,1003.47,1,12,7,"F",14,NA,1,2017,2016-10-13,4370,760,0.0886426592797784
"5106",346732,347932,"ADMIN-UCSF-se088","BOXED_Conjunction_12","correct",1030,1007.169,1,12,7,"F",3,NA,1,2017,2016-10-13,4370,760,0.074792243767313
"5107",346733,347933,"ADMIN-UCSF-se088","BOXED_Conjunction_12","correct",1420,1052.726,1,12,7,"F",25,NA,1,2017,2016-10-13,4370,760,0.182825484764543
"5108",346734,347934,"ADMIN-UCSF-se088","BOXED_Conjunction_12","correct",1100,1099.193,1,12,7,"F",6,NA,1,2017,2016-10-13,4370,760,0.0941828254847645
"5109",346735,347935,"ADMIN-UCSF-se088","BOXED_Conjunction_12","correct",1440,1135.019,1,12,7,"F",24,NA,1,2017,2016-10-13,4370,760,0.188365650969529
"5110",346736,347936,"ADMIN-UCSF-se088","BOXED_Conjunction_12","correct",1450,1321.218,1,12,7,"F",23,NA,1,2017,2016-10-13,4370,760,0.191135734072022
"5111",346737,347937,"ADMIN-UCSF-se088","BOXED_Feature_4","incorrect",520,542.954,0,12,7,"F",17,NA,1,2017,2016-10-13,1390,190,0.275
"5112",346738,347938,"ADMIN-UCSF-se088","BOXED_Feature_4","incorrect",400,558.118,0,12,7,"F",9,NA,1,2017,2016-10-13,1390,190,0.175
"5113",346739,347939,"ADMIN-UCSF-se088","BOXED_Conjunction_4","incorrect",680,558.537,0,12,7,"F",16,NA,1,2017,2016-10-13,1890,190,0.288235294117647
"5114",346740,347940,"ADMIN-UCSF-se088","BOXED_Feature_12","incorrect",560,597.726,0,12,7,"F",21,NA,1,2017,2016-10-13,1350,360,0.202020202020202
"5115",346741,347941,"ADMIN-UCSF-se088","BOXED_Feature_4","incorrect",360,609.0299,0,12,7,"F",8,NA,1,2017,2016-10-13,1390,190,0.141666666666667
"5116",346742,347942,"ADMIN-UCSF-se088","BOXED_Feature_12","incorrect",400,618.134,0,12,7,"F",18,NA,1,2017,2016-10-13,1350,360,0.0404040404040404
"5117",346743,347943,"ADMIN-UCSF-se088","BOXED_Feature_12","incorrect",440,650.183,0,12,7,"F",19,NA,1,2017,2016-10-13,1350,360,0.0808080808080808
"5118",346744,347944,"ADMIN-UCSF-se088","BOXED_Feature_4","incorrect",440,658.337,0,12,7,"F",10,NA,1,2017,2016-10-13,1390,190,0.208333333333333
"5119",346745,347945,"ADMIN-UCSF-se088","BOXED_Feature_12","incorrect",480,665.0071,0,12,7,"F",20,NA,1,2017,2016-10-13,1350,360,0.121212121212121
"5120",346746,347946,"ADMIN-UCSF-se088","BOXED_Feature_4","incorrect",590,669.267,0,12,7,"F",24,NA,1,2017,2016-10-13,1390,190,0.333333333333333
"5121",346747,347947,"ADMIN-UCSF-se088","BOXED_Feature_4","incorrect",590,717.469,0,12,7,"F",20,NA,1,2017,2016-10-13,1390,190,0.333333333333333
"5122",346748,347948,"ADMIN-UCSF-se088","BOXED_Feature_4","incorrect",630,719.119,0,12,7,"F",25,NA,1,2017,2016-10-13,1390,190,0.366666666666667
"5123",346749,347949,"ADMIN-UCSF-se088","BOXED_Feature_12","incorrect",710,719.626,0,12,7,"F",23,NA,1,2017,2016-10-13,1350,360,0.353535353535354
"5124",346750,347950,"ADMIN-UCSF-se088","BOXED_Conjunction_4","incorrect",640,746.054,0,12,7,"F",15,NA,1,2017,2016-10-13,1890,190,0.264705882352941
"5125",346751,347951,"ADMIN-UCSF-se088","BOXED_Feature_4","incorrect",520,754.062,0,12,7,"F",11,NA,1,2017,2016-10-13,1390,190,0.275
"5126",346752,347952,"ADMIN-UCSF-se088","BOXED_Feature_4","incorrect",560,770.749,0,12,7,"F",18,NA,1,2017,2016-10-13,1390,190,0.308333333333333
"5127",346753,347953,"ADMIN-UCSF-se088","BOXED_Conjunction_4","incorrect",680,790.181,0,12,7,"F",21,NA,1,2017,2016-10-13,1890,190,0.288235294117647
"5128",346754,347954,"ADMIN-UCSF-se088","BOXED_Conjunction_4","incorrect",600,826.677,0,12,7,"F",14,NA,1,2017,2016-10-13,1890,190,0.241176470588235
"5129",346755,347955,"ADMIN-UCSF-se088","BOXED_Feature_12","incorrect",680,884.686,0,12,7,"F",7,NA,1,2017,2016-10-13,1350,360,0.323232323232323
"5130",346756,347956,"ADMIN-UCSF-se088","BOXED_Feature_12","incorrect",680,899.957,0,12,7,"F",11,NA,1,2017,2016-10-13,1350,360,0.323232323232323
"5131",346757,347957,"ADMIN-UCSF-se088","BOXED_Conjunction_4","incorrect",710,925.708,0,12,7,"F",23,NA,1,2017,2016-10-13,1890,190,0.305882352941176
"5132",346758,347958,"ADMIN-UCSF-se088","BOXED_Conjunction_4","incorrect",1000,1034.043,0,12,7,"F",1,NA,1,2017,2016-10-13,1890,190,0.476470588235294
"5133",346759,347959,"ADMIN-UCSF-se088","BOXED_Conjunction_12","incorrect",1040,1071.805,0,12,7,"F",13,NA,1,2017,2016-10-13,4370,760,0.0775623268698061
"5134",346760,347960,"ADMIN-UCSF-se088","BOXED_Conjunction_12","incorrect",1000,1092.002,0,12,7,"F",1,NA,1,2017,2016-10-13,4370,760,0.0664819944598338
"5135",346761,347961,"ADMIN-UCSF-se088","BOXED_Conjunction_4","incorrect",750,1095.232,0,12,7,"F",24,NA,1,2017,2016-10-13,1890,190,0.329411764705882
"5136",346762,347962,"ADMIN-UCSF-se088","BOXED_Conjunction_4","incorrect",880,1119.854,0,12,7,"F",7,NA,1,2017,2016-10-13,1890,190,0.405882352941176
"5137",346763,347963,"ADMIN-UCSF-se088","BOXED_Conjunction_12","incorrect",1020,1122.828,0,12,7,"F",4,NA,1,2017,2016-10-13,4370,760,0.07202216066482
"5138",346764,347964,"ADMIN-UCSF-se088","BOXED_Conjunction_12","incorrect",1070,1129.725,0,12,7,"F",15,NA,1,2017,2016-10-13,4370,760,0.0858725761772853
"5139",346765,347965,"ADMIN-UCSF-se088","BOXED_Conjunction_12","incorrect",1080,1324.075,0,12,7,"F",8,NA,1,2017,2016-10-13,4370,760,0.0886426592797784
"5140",346766,347966,"ADMIN-UCSF-se088","BOXED_Conjunction_12","incorrect",1220,1417.444,0,12,7,"F",20,NA,1,2017,2016-10-13,4370,760,0.127423822714681
"5141",346767,347967,"ADMIN-UCSF-se088","BOXED_Conjunction_12","incorrect",1180,1439.536,0,12,7,"F",19,NA,1,2017,2016-10-13,4370,760,0.116343490304709
"5142",346768,347968,"ADMIN-UCSF-se088","BOXED_Conjunction_12","incorrect",1300,1455.553,0,12,7,"F",21,NA,1,2017,2016-10-13,4370,760,0.149584487534626
"5143",346769,347969,"ADMIN-UCSF-se088","BOXED_Conjunction_12","no_response",1060,1500,0,12,7,"F",5,NA,1,2017,2016-10-13,4370,760,0.0831024930747922
"5144",346770,347970,"ADMIN-UCSF-se088","BOXED_Conjunction_12","no_response",1140,1500,0,12,7,"F",18,NA,1,2017,2016-10-13,4370,760,0.105263157894737
"5145",346771,347971,"ADMIN-UCSF-se088","BOXED_Conjunction_12","no_response",1110,1500,0,12,7,"F",16,NA,1,2017,2016-10-13,4370,760,0.0969529085872576
"5146",346772,347972,"ADMIN-UCSF-se088","FLANKER_CONGRUENT","correct",680,472.403,1,12,7,"F",7,NA,1,2017,2016-10-13,1270,180,0.458715596330275
"5147",346773,347973,"ADMIN-UCSF-se088","FLANKER_CONGRUENT","correct",670,491.916,1,12,7,"F",22,NA,1,2017,2016-10-13,1270,180,0.44954128440367
"5148",346774,347974,"ADMIN-UCSF-se088","FLANKER_CONGRUENT","correct",600,501.075,1,12,7,"F",14,NA,1,2017,2016-10-13,1270,180,0.385321100917431
"5149",346775,347975,"ADMIN-UCSF-se088","FLANKER_CONGRUENT","correct",790,508.765,1,12,7,"F",2,NA,1,2017,2016-10-13,1270,180,0.559633027522936
"5150",346776,347976,"ADMIN-UCSF-se088","FLANKER_CONGRUENT","correct",800,531.545,1,12,7,"F",1,NA,1,2017,2016-10-13,1270,180,0.568807339449541
"5151",346777,347977,"ADMIN-UCSF-se088","FLANKER_CONGRUENT","correct",640,536.367,1,12,7,"F",10,NA,1,2017,2016-10-13,1270,180,0.422018348623853
"5152",346778,347978,"ADMIN-UCSF-se088","FLANKER_INCONGRUENT","correct",730,536.682,1,12,7,"F",12,NA,1,2017,2016-10-13,2120,480,0.152439024390244
"5153",346779,347979,"ADMIN-UCSF-se088","FLANKER_CONGRUENT","correct",780,538.646,1,12,7,"F",3,NA,1,2017,2016-10-13,1270,180,0.55045871559633
"5154",346780,347980,"ADMIN-UCSF-se088","FLANKER_CONGRUENT","correct",650,545.388,1,12,7,"F",23,NA,1,2017,2016-10-13,1270,180,0.431192660550459
"5155",346781,347981,"ADMIN-UCSF-se088","FLANKER_CONGRUENT","correct",660,550.902,1,12,7,"F",9,NA,1,2017,2016-10-13,1270,180,0.440366972477064
"5156",346782,347982,"ADMIN-UCSF-se088","FLANKER_CONGRUENT","correct",600,568.094,1,12,7,"F",11,NA,1,2017,2016-10-13,1270,180,0.385321100917431
"5157",346783,347983,"ADMIN-UCSF-se088","FLANKER_CONGRUENT","correct",670,568.418,1,12,7,"F",8,NA,1,2017,2016-10-13,1270,180,0.44954128440367
"5158",346784,347984,"ADMIN-UCSF-se088","FLANKER_INCONGRUENT","correct",790,590.57,1,12,7,"F",2,NA,1,2017,2016-10-13,2120,480,0.189024390243902
"5159",346785,347985,"ADMIN-UCSF-se088","FLANKER_CONGRUENT","correct",690,598.542,1,12,7,"F",20,NA,1,2017,2016-10-13,1270,180,0.467889908256881
